GL,Br,Statutory_GL,Statutory_Type,Transaction_Type,Headers
4544,NULL,628-50,Expense,ES,NULL
4544,NULL,628-50,Expense,ICR,NULL
4544,NULL,628-50,Expense,INV,NULL
4544,NULL,628-50,Expense,IV,NULL
4544,NULL,628-50,Expense,JOE,NULL
4544,NULL,628-50,Expense,JOV,NULL
4544,NULL,628-50,Expense,OUPA,NULL
4544,NULL,628-50,Expense,PMT,NULL
4544,NULL,628-50,Expense,PRO,NULL
4544,NULL,628-50,Expense,RCR,NULL
4544,NULL,628-50,Expense,RDCS,NULL
4544,NULL,628-50,Expense,RIN,NULL
4544,NULL,628-50,Expense,RRD,NULL
4544,NULL,628-50,Expense,XICR,NULL
4544,NULL,628-50,Expense,XINV,NULL
4544,NULL,628-50,Expense,XOIP,NULL
4544,NULL,628-50,Expense,XOIR,NULL
4544,NULL,628-50,Expense,XPMT,NULL
4544,NULL,628-50,Expense,XRCR,NULL
4544,NULL,628-50,Expense,XRIN,NULL
4544,NULL,628-50,Expense,YEND,NULL
4548,NULL,628-02,Expense,B2BT,NULL
4548,NULL,628-02,Expense,CADJ,NULL
4548,NULL,628-02,Expense,CLH,NULL
4548,NULL,628-02,Expense,DEP,NULL
4548,NULL,628-02,Expense,ES,NULL
4548,NULL,628-02,Expense,ICR,NULL
4548,NULL,628-02,Expense,INV,NULL
4548,NULL,628-02,Expense,IV,NULL
4548,NULL,628-02,Expense,JOE,NULL
4548,NULL,628-02,Expense,JOV,NULL
4548,NULL,628-02,Expense,OUPA,NULL
4548,NULL,628-02,Expense,PMT,NULL
4548,NULL,628-02,Expense,PRO,NULL
4548,NULL,628-02,Expense,RCR,NULL
4548,NULL,628-02,Expense,RDCS,NULL
4548,NULL,628-02,Expense,RIN,NULL
4548,NULL,628-02,Expense,RRD,NULL
4548,NULL,628-02,Expense,XICR,NULL
4548,NULL,628-02,Expense,XINV,NULL
4548,NULL,628-02,Expense,XOIP,NULL
4548,NULL,628-02,Expense,XOIR,NULL
4548,NULL,628-02,Expense,XPMT,NULL
4548,NULL,628-02,Expense,XRCR,NULL
4548,NULL,628-02,Expense,XRIN,NULL
4548,NULL,628-02,Expense,YEND,NULL
4550,NULL,704-06,Revenue,ICR,NULL
4550,NULL,704-06,Revenue,INV,NULL
4550,NULL,704-06,Revenue,XICR,NULL
4550,NULL,704-06,Revenue,XINV,NULL
4551,NULL,704-06,Revenue,ICR,NULL
4551,NULL,704-06,Revenue,INV,NULL
4551,NULL,704-06,Revenue,XICR,NULL
4551,NULL,704-06,Revenue,XINV,NULL
4552,NULL,704-06,Revenue,ICR,NULL
4552,NULL,704-06,Revenue,INV,NULL
4552,NULL,704-06,Revenue,XICR,NULL
4552,NULL,704-06,Revenue,XINV,NULL
4553,NULL,704-06,Revenue,ICR,NULL
4553,NULL,704-06,Revenue,INV,NULL
4553,NULL,704-06,Revenue,XICR,NULL
4553,NULL,704-06,Revenue,XINV,NULL
4554,NULL,704-06,Revenue,ICR,NULL
4554,NULL,704-06,Revenue,INV,NULL
4554,NULL,704-06,Revenue,XICR,NULL
4554,NULL,704-06,Revenue,XINV,NULL
4555,NULL,704-06,Revenue,ICR,NULL
4555,NULL,704-06,Revenue,INV,NULL
4555,NULL,704-06,Revenue,XICR,NULL
4555,NULL,704-06,Revenue,XINV,NULL
4556,NULL,704-06,Revenue,ICR,NULL
4556,NULL,704-06,Revenue,INV,NULL
4556,NULL,704-06,Revenue,XICR,NULL
4556,NULL,704-06,Revenue,XINV,NULL
4557,NULL,704-06,Revenue,ICR,NULL
4557,NULL,704-06,Revenue,INV,NULL
4557,NULL,704-06,Revenue,XICR,NULL
4557,NULL,704-06,Revenue,XINV,NULL
4558,NULL,704-06,Revenue,ICR,NULL
4558,NULL,704-06,Revenue,INV,NULL
4558,NULL,704-06,Revenue,XICR,NULL
4558,NULL,704-06,Revenue,XINV,NULL
4559,NULL,704-06,Revenue,ICR,NULL
4559,NULL,704-06,Revenue,INV,NULL
4559,NULL,704-06,Revenue,XICR,NULL
4559,NULL,704-06,Revenue,XINV,NULL
4560,NULL,704-06,Revenue,ICR,NULL
4560,NULL,704-06,Revenue,INV,NULL
4560,NULL,704-06,Revenue,XICR,NULL
4560,NULL,704-06,Revenue,XINV,NULL
4561,NULL,704-06,Revenue,ICR,NULL
4561,NULL,704-06,Revenue,INV,NULL
4561,NULL,704-06,Revenue,XICR,NULL
4561,NULL,704-06,Revenue,XINV,NULL
4562,NULL,704-06,Revenue,ICR,NULL
4562,NULL,704-06,Revenue,INV,NULL
4562,NULL,704-06,Revenue,XICR,NULL
4562,NULL,704-06,Revenue,XINV,NULL
4563,NULL,704-06,Revenue,ICR,NULL
4563,NULL,704-06,Revenue,INV,NULL
4563,NULL,704-06,Revenue,XICR,NULL
4563,NULL,704-06,Revenue,XINV,NULL
4564,NULL,704-06,Revenue,ICR,NULL
4564,NULL,704-06,Revenue,INV,NULL
4564,NULL,704-06,Revenue,XICR,NULL
4564,NULL,704-06,Revenue,XINV,NULL
4565,NULL,704-06,Revenue,ICR,NULL
4565,NULL,704-06,Revenue,INV,NULL
4565,NULL,704-06,Revenue,XICR,NULL
4565,NULL,704-06,Revenue,XINV,NULL
4566,NULL,704-06,Revenue,ICR,NULL
4566,NULL,704-06,Revenue,INV,NULL
4566,NULL,704-06,Revenue,XICR,NULL
4566,NULL,704-06,Revenue,XINV,NULL
4567,NULL,704-06,Revenue,ICR,NULL
4567,NULL,704-06,Revenue,INV,NULL
4567,NULL,704-06,Revenue,XICR,NULL
4567,NULL,704-06,Revenue,XINV,NULL
4568,NULL,704-06,Revenue,ICR,NULL
4568,NULL,704-06,Revenue,INV,NULL
4568,NULL,704-06,Revenue,XICR,NULL
4568,NULL,704-06,Revenue,XINV,NULL
4569,NULL,704-06,Revenue,ICR,NULL
4569,NULL,704-06,Revenue,INV,NULL
4569,NULL,704-06,Revenue,XICR,NULL
4569,NULL,704-06,Revenue,XINV,NULL
4570,NULL,704-06,Revenue,ICR,NULL
4570,NULL,704-06,Revenue,INV,NULL
4570,NULL,704-06,Revenue,XICR,NULL
4570,NULL,704-06,Revenue,XINV,NULL
4571,NULL,704-06,Revenue,ICR,NULL
4571,NULL,704-06,Revenue,INV,NULL
4571,NULL,704-06,Revenue,XICR,NULL
4571,NULL,704-06,Revenue,XINV,NULL
4572,NULL,704-06,Revenue,ICR,NULL
4572,NULL,704-06,Revenue,INV,NULL
4572,NULL,704-06,Revenue,XICR,NULL
4572,NULL,704-06,Revenue,XINV,NULL
4573,NULL,704-06,Revenue,ICR,NULL
4573,NULL,704-06,Revenue,INV,NULL
4573,NULL,704-06,Revenue,XICR,NULL
4573,NULL,704-06,Revenue,XINV,NULL
4574,NULL,704-06,Revenue,ICR,NULL
4574,NULL,704-06,Revenue,INV,NULL
4574,NULL,704-06,Revenue,XICR,NULL
4574,NULL,704-06,Revenue,XINV,NULL
4575,NULL,704-06,Revenue,ICR,NULL
4575,NULL,704-06,Revenue,INV,NULL
4575,NULL,704-06,Revenue,XICR,NULL
4575,NULL,704-06,Revenue,XINV,NULL
4576,NULL,704-06,Revenue,ICR,NULL
4576,NULL,704-06,Revenue,INV,NULL
4576,NULL,704-06,Revenue,XICR,NULL
4576,NULL,704-06,Revenue,XINV,NULL
4577,NULL,704-06,Revenue,ICR,NULL
4577,NULL,704-06,Revenue,INV,NULL
4577,NULL,704-06,Revenue,XICR,NULL
4577,NULL,704-06,Revenue,XINV,NULL
4578,NULL,704-06,Revenue,ICR,NULL
4578,NULL,704-06,Revenue,INV,NULL
4578,NULL,704-06,Revenue,XICR,NULL
4578,NULL,704-06,Revenue,XINV,NULL
4579,NULL,704-06,Revenue,ICR,NULL
4579,NULL,704-06,Revenue,INV,NULL
4579,NULL,704-06,Revenue,XICR,NULL
4579,NULL,704-06,Revenue,XINV,NULL
4580,NULL,704-06,Revenue,ICR,NULL
4580,NULL,704-06,Revenue,INV,NULL
4580,NULL,704-06,Revenue,XICR,NULL
4580,NULL,704-06,Revenue,XINV,NULL
4581,NULL,704-06,Revenue,ICR,NULL
4581,NULL,704-06,Revenue,INV,NULL
4581,NULL,704-06,Revenue,XICR,NULL
4581,NULL,704-06,Revenue,XINV,NULL
4582,NULL,704-06,Revenue,ICR,NULL
4582,NULL,704-06,Revenue,INV,NULL
4582,NULL,704-06,Revenue,XICR,NULL
4582,NULL,704-06,Revenue,XINV,NULL
4583,NULL,704-06,Revenue,ICR,NULL
4583,NULL,704-06,Revenue,INV,NULL
4583,NULL,704-06,Revenue,XICR,NULL
4583,NULL,704-06,Revenue,XINV,NULL
4584,NULL,704-06,Revenue,ICR,NULL
4584,NULL,704-06,Revenue,INV,NULL
4584,NULL,704-06,Revenue,XICR,NULL
4584,NULL,704-06,Revenue,XINV,NULL
4585,NULL,704-06,Revenue,ICR,NULL
4585,NULL,704-06,Revenue,INV,NULL
4585,NULL,704-06,Revenue,XICR,NULL
4585,NULL,704-06,Revenue,XINV,NULL
4586,NULL,704-06,Revenue,ICR,NULL
4586,NULL,704-06,Revenue,INV,NULL
4586,NULL,704-06,Revenue,XICR,NULL
4586,NULL,704-06,Revenue,XINV,NULL
4587,NULL,704-06,Revenue,ICR,NULL
4587,NULL,704-06,Revenue,INV,NULL
4587,NULL,704-06,Revenue,XICR,NULL
4587,NULL,704-06,Revenue,XINV,NULL
4588,NULL,704-06,Revenue,ICR,NULL
4588,NULL,704-06,Revenue,INV,NULL
4588,NULL,704-06,Revenue,XICR,NULL
4588,NULL,704-06,Revenue,XINV,NULL
4589,NULL,704-06,Revenue,ICR,NULL
4589,NULL,704-06,Revenue,INV,NULL
4589,NULL,704-06,Revenue,XICR,NULL
4589,NULL,704-06,Revenue,XINV,NULL
4602,NULL,766,Revenue,B2BT,NULL
4602,NULL,766,Revenue,CADJ,NULL
4602,NULL,766,Revenue,CLH,NULL
4602,NULL,766,Revenue,DEP,NULL
4602,NULL,766,Revenue,IV,NULL
4602,NULL,766,Revenue,JOE,NULL
4602,NULL,766,Revenue,JOV,NULL
4602,NULL,766,Revenue,OUPA,NULL
4602,NULL,766,Revenue,PMT,NULL
4602,NULL,766,Revenue,RDCS,NULL
4602,NULL,766,Revenue,RRD,NULL
4602,NULL,766,Revenue,XOIP,NULL
4602,NULL,766,Revenue,XOIR,NULL
4602,NULL,766,Revenue,XPMT,NULL
4602,NULL,766,Revenue,YEND,NULL
4610,NULL,7588,Revenue,B2BT,NULL
4610,NULL,7588,Revenue,CADJ,NULL
4610,NULL,7588,Revenue,CLH,NULL
4610,NULL,7588,Revenue,DEP,NULL
4610,NULL,7588,Revenue,IV,NULL
4610,NULL,7588,Revenue,JOE,NULL
4610,NULL,7588,Revenue,JOV,NULL
4610,NULL,7588,Revenue,OUPA,NULL
4610,NULL,7588,Revenue,PMT,NULL
4610,NULL,7588,Revenue,RDCS,NULL
4610,NULL,7588,Revenue,RRD,NULL
4610,NULL,7588,Revenue,XOIP,NULL
4610,NULL,7588,Revenue,XOIR,NULL
4610,NULL,7588,Revenue,YEND,NULL
4611,NULL,765,Revenue,B2BT,NULL
4611,NULL,765,Revenue,CADJ,NULL
4611,NULL,765,Revenue,CLH,NULL
4611,NULL,765,Revenue,DEP,NULL
4611,NULL,765,Revenue,IV,NULL
4611,NULL,765,Revenue,JOE,NULL
4611,NULL,765,Revenue,JOV,NULL
4611,NULL,765,Revenue,OUPA,NULL
4611,NULL,765,Revenue,PMT,NULL
4611,NULL,765,Revenue,RDCS,NULL
4611,NULL,765,Revenue,RRD,NULL
4611,NULL,765,Revenue,XOIP,NULL
4611,NULL,765,Revenue,XOIR,NULL
4611,NULL,765,Revenue,YEND,NULL
4612,NULL,665,Expense,B2BT,NULL
4612,NULL,665,Expense,CADJ,NULL
4612,NULL,665,Expense,CLH,NULL
4612,NULL,665,Expense,DEP,NULL
4612,NULL,665,Expense,IV,NULL
4612,NULL,665,Expense,JOE,NULL
4612,NULL,665,Expense,JOV,NULL
4612,NULL,665,Expense,OUPA,NULL
4612,NULL,665,Expense,PMT,NULL
4612,NULL,665,Expense,RDCS,NULL
4612,NULL,665,Expense,RRD,NULL
4612,NULL,665,Expense,XOIP,NULL
4612,NULL,665,Expense,XOIR,NULL
4612,NULL,665,Expense,YEND,NULL
4632,NULL,628-01,Expense,CADJ,NULL
4632,NULL,628-01,Expense,CLH,NULL
4632,NULL,628-01,Expense,IV,NULL
4632,NULL,628-01,Expense,JOV,NULL
4632,NULL,628-01,Expense,OUPA,NULL
4632,NULL,628-01,Expense,RDCS,NULL
4632,NULL,628-01,Expense,XOIP,NULL
4632,NULL,628-01,Expense,XOIR,NULL
4632,NULL,704-01,Revenue,ICR,NULL
4632,NULL,704-01,Revenue,INV,NULL
4632,NULL,704-01,Revenue,XICR,NULL
4632,NULL,704-01,Revenue,XINV,NULL
4633,NULL,628-01,Expense,CADJ,NULL
4633,NULL,628-01,Expense,CLH,NULL
4633,NULL,628-01,Expense,IV,NULL
4633,NULL,628-01,Expense,JOE,NULL
4633,NULL,628-01,Expense,JOV,NULL
4633,NULL,628-01,Expense,OUPA,NULL
4633,NULL,628-01,Expense,RCR,NULL
4633,NULL,628-01,Expense,RDCS,NULL
4633,NULL,628-01,Expense,RIN,NULL
4633,NULL,628-01,Expense,RRD,NULL
4633,NULL,628-01,Expense,XOIP,NULL
4633,NULL,628-01,Expense,XOIR,NULL
4633,NULL,628-01,Expense,XRCR,NULL
4633,NULL,628-01,Expense,XRIN,NULL
4633,NULL,628-01,Expense,YEND,NULL
4633,NULL,704-01,Revenue,ICR,NULL
4633,NULL,704-01,Revenue,INV,NULL
4633,NULL,704-01,Revenue,XICR,NULL
4633,NULL,704-01,Revenue,XINV,NULL
4635,NULL,628-01,Expense,CADJ,NULL
4635,NULL,628-01,Expense,CLH,NULL
4635,NULL,628-01,Expense,IV,NULL
4635,NULL,628-01,Expense,JOV,NULL
4635,NULL,628-01,Expense,OUPA,NULL
4635,NULL,628-01,Expense,RDCS,NULL
4635,NULL,628-01,Expense,XOIP,NULL
4635,NULL,628-01,Expense,XOIR,NULL
4635,NULL,704-01,Revenue,ICR,NULL
4635,NULL,704-01,Revenue,INV,NULL
4635,NULL,704-01,Revenue,XICR,NULL
4635,NULL,704-01,Revenue,XINV,NULL
4636,NULL,628-01,Expense,CADJ,NULL
4636,NULL,628-01,Expense,CLH,NULL
4636,NULL,628-01,Expense,IV,NULL
4636,NULL,628-01,Expense,JOV,NULL
4636,NULL,628-01,Expense,OUPA,NULL
4636,NULL,628-01,Expense,RDCS,NULL
4636,NULL,628-01,Expense,XOIP,NULL
4636,NULL,628-01,Expense,XOIR,NULL
4636,NULL,704-01,Revenue,ICR,NULL
4636,NULL,704-01,Revenue,INV,NULL
4636,NULL,704-01,Revenue,XICR,NULL
4636,NULL,704-01,Revenue,XINV,NULL
4637,NULL,628-01,Expense,CADJ,NULL
4637,NULL,628-01,Expense,CLH,NULL
4637,NULL,628-01,Expense,IV,NULL
4637,NULL,628-01,Expense,JOV,NULL
4637,NULL,628-01,Expense,OUPA,NULL
4637,NULL,628-01,Expense,RDCS,NULL
4637,NULL,628-01,Expense,RIN,NULL
4637,NULL,628-01,Expense,XOIP,NULL
4637,NULL,628-01,Expense,XOIR,NULL
4637,NULL,628-01,Expense,XRCR,NULL
4637,NULL,704-01,Revenue,ICR,NULL
4637,NULL,704-01,Revenue,INV,NULL
4637,NULL,704-01,Revenue,XICR,NULL
4637,NULL,704-01,Revenue,XINV,NULL
4642,NULL,628-01,Expense,CADJ,NULL
4642,NULL,628-01,Expense,CLH,NULL
4642,NULL,628-01,Expense,IV,NULL
4642,NULL,628-01,Expense,JOV,NULL
4642,NULL,628-01,Expense,OUPA,NULL
4642,NULL,628-01,Expense,RDCS,NULL
4642,NULL,628-01,Expense,XOIP,NULL
4642,NULL,628-01,Expense,XOIR,NULL
4642,NULL,704-01,Revenue,ICR,NULL
4642,NULL,704-01,Revenue,INV,NULL
4642,NULL,704-01,Revenue,XICR,NULL
4642,NULL,704-01,Revenue,XINV,NULL
4643,NULL,628-01,Expense,CADJ,NULL
4643,NULL,628-01,Expense,CLH,NULL
4643,NULL,628-01,Expense,IV,NULL
4643,NULL,628-01,Expense,JOV,NULL
4643,NULL,628-01,Expense,OUPA,NULL
4643,NULL,628-01,Expense,RDCS,NULL
4643,NULL,628-01,Expense,XOIP,NULL
4643,NULL,628-01,Expense,XOIR,NULL
4643,NULL,704-01,Revenue,ICR,NULL
4643,NULL,704-01,Revenue,INV,NULL
4643,NULL,704-01,Revenue,XICR,NULL
4643,NULL,704-01,Revenue,XINV,NULL
4645,NULL,628-01,Expense,CADJ,NULL
4645,NULL,628-01,Expense,CLH,NULL
4645,NULL,628-01,Expense,IV,NULL
4645,NULL,628-01,Expense,JOV,NULL
4645,NULL,628-01,Expense,OUPA,NULL
4645,NULL,628-01,Expense,RDCS,NULL
4645,NULL,628-01,Expense,XOIP,NULL
4645,NULL,628-01,Expense,XOIR,NULL
4645,NULL,704-01,Revenue,ICR,NULL
4645,NULL,704-01,Revenue,INV,NULL
4645,NULL,704-01,Revenue,XICR,NULL
4645,NULL,704-01,Revenue,XINV,NULL
4646,NULL,628-01,Expense,CADJ,NULL
4646,NULL,628-01,Expense,CLH,NULL
4646,NULL,628-01,Expense,IV,NULL
4646,NULL,628-01,Expense,JOV,NULL
4646,NULL,628-01,Expense,OUPA,NULL
4646,NULL,628-01,Expense,RDCS,NULL
4646,NULL,628-01,Expense,XOIP,NULL
4646,NULL,628-01,Expense,XOIR,NULL
4646,NULL,704-01,Revenue,ICR,NULL
4646,NULL,704-01,Revenue,INV,NULL
4646,NULL,704-01,Revenue,XICR,NULL
4646,NULL,704-01,Revenue,XINV,NULL
4647,NULL,628-01,Expense,CADJ,NULL
4647,NULL,628-01,Expense,CLH,NULL
4647,NULL,628-01,Expense,IV,NULL
4647,NULL,628-01,Expense,JOV,NULL
4647,NULL,628-01,Expense,OUPA,NULL
4647,NULL,628-01,Expense,RDCS,NULL
4647,NULL,628-01,Expense,XOIP,NULL
4647,NULL,628-01,Expense,XOIR,NULL
4647,NULL,704-01,Revenue,ICR,NULL
4647,NULL,704-01,Revenue,INV,NULL
4647,NULL,704-01,Revenue,XICR,NULL
4647,NULL,704-01,Revenue,XINV,NULL
4650,NULL,7583,Revenue,ICR,NULL
4650,NULL,7583,Revenue,INV,NULL
4650,NULL,7583,Revenue,JOE,NULL
4650,NULL,7583,Revenue,RRD,NULL
4650,NULL,7583,Revenue,XICR,NULL
4650,NULL,7583,Revenue,XINV,NULL
4650,NULL,7583,Revenue,YEND,NULL
4652,NULL,628-01,Expense,CADJ,NULL
4652,NULL,628-01,Expense,CLH,NULL
4652,NULL,628-01,Expense,IV,NULL
4652,NULL,628-01,Expense,JOE,NULL
4652,NULL,628-01,Expense,JOV,NULL
4652,NULL,628-01,Expense,OUPA,NULL
4652,NULL,628-01,Expense,RCR,NULL
4652,NULL,628-01,Expense,RDCS,NULL
4652,NULL,628-01,Expense,RIN,NULL
4652,NULL,628-01,Expense,RRD,NULL
4652,NULL,628-01,Expense,XOIP,NULL
4652,NULL,628-01,Expense,XOIR,NULL
4652,NULL,628-01,Expense,XRCR,NULL
4652,NULL,628-01,Expense,XRIN,NULL
4652,NULL,628-01,Expense,YEND,NULL
4653,NULL,628-01,Expense,CADJ,NULL
4653,NULL,628-01,Expense,CLH,NULL
4653,NULL,628-01,Expense,IV,NULL
4653,NULL,628-01,Expense,JOE,NULL
4653,NULL,628-01,Expense,JOV,NULL
4653,NULL,628-01,Expense,OUPA,NULL
4653,NULL,628-01,Expense,RCR,NULL
4653,NULL,628-01,Expense,RDCS,NULL
4653,NULL,628-01,Expense,RIN,NULL
4653,NULL,628-01,Expense,RRD,NULL
4653,NULL,628-01,Expense,XOIP,NULL
4653,NULL,628-01,Expense,XOIR,NULL
4653,NULL,628-01,Expense,XRCR,NULL
4653,NULL,628-01,Expense,XRIN,NULL
4653,NULL,628-01,Expense,YEND,NULL
4655,NULL,628-01,Expense,CADJ,NULL
4655,NULL,628-01,Expense,CLH,NULL
4655,NULL,628-01,Expense,IV,NULL
4655,NULL,628-01,Expense,JOE,NULL
4655,NULL,628-01,Expense,JOV,NULL
4655,NULL,628-01,Expense,OUPA,NULL
4655,NULL,628-01,Expense,RCR,NULL
4655,NULL,628-01,Expense,RDCS,NULL
4655,NULL,628-01,Expense,RIN,NULL
4655,NULL,628-01,Expense,RRD,NULL
4655,NULL,628-01,Expense,XOIP,NULL
4655,NULL,628-01,Expense,XOIR,NULL
4655,NULL,628-01,Expense,XRCR,NULL
4655,NULL,628-01,Expense,XRIN,NULL
4655,NULL,628-01,Expense,YEND,NULL
4657,NULL,628-01,Expense,CADJ,NULL
4657,NULL,628-01,Expense,CLH,NULL
4657,NULL,628-01,Expense,IV,NULL
4657,NULL,628-01,Expense,JOE,NULL
4657,NULL,628-01,Expense,JOV,NULL
4657,NULL,628-01,Expense,OUPA,NULL
4657,NULL,628-01,Expense,RCR,NULL
4657,NULL,628-01,Expense,RDCS,NULL
4657,NULL,628-01,Expense,RIN,NULL
4657,NULL,628-01,Expense,RRD,NULL
4657,NULL,628-01,Expense,XOIP,NULL
4657,NULL,628-01,Expense,XOIR,NULL
4657,NULL,628-01,Expense,XRCR,NULL
4657,NULL,628-01,Expense,XRIN,NULL
4657,NULL,628-01,Expense,YEND,NULL
4663,NULL,708,Revenue,ICR,NULL
4663,NULL,708,Revenue,INV,NULL
4663,NULL,708,Revenue,XICR,NULL
4663,NULL,708,Revenue,XINV,NULL
4664,NULL,6581-01,Expense,CADJ,NULL
4664,NULL,6581-01,Expense,CLH,NULL
4664,NULL,6581-01,Expense,IV,NULL
4664,NULL,6581-01,Expense,JOE,NULL
4664,NULL,6581-01,Expense,JOV,NULL
4664,NULL,6581-01,Expense,OUPA,NULL
4664,NULL,6581-01,Expense,RCR,NULL
4664,NULL,6581-01,Expense,RDCS,NULL
4664,NULL,6581-01,Expense,RIN,NULL
4664,NULL,6581-01,Expense,RRD,NULL
4664,NULL,6581-01,Expense,XOIP,NULL
4664,NULL,6581-01,Expense,XOIR,NULL
4664,NULL,6581-01,Expense,XRCR,NULL
4664,NULL,6581-01,Expense,XRIN,NULL
4664,NULL,6581-01,Expense,YEND,NULL
4670,NULL,628-20,Expense,JOE,NULL
4670,NULL,628-20,Expense,RRD,NULL
4670,NULL,628-20,Expense,YEND,NULL
4671,NULL,628-20,Expense,CADJ,NULL
4671,NULL,628-20,Expense,CLH,NULL
4671,NULL,628-20,Expense,IV,NULL
4671,NULL,628-20,Expense,JOE,NULL
4671,NULL,628-20,Expense,JOV,NULL
4671,NULL,628-20,Expense,OUPA,NULL
4671,NULL,628-20,Expense,RCR,NULL
4671,NULL,628-20,Expense,RDCS,NULL
4671,NULL,628-20,Expense,RIN,NULL
4671,NULL,628-20,Expense,RRD,NULL
4671,NULL,628-20,Expense,XOIP,NULL
4671,NULL,628-20,Expense,XOIR,NULL
4671,NULL,628-20,Expense,XRCR,NULL
4671,NULL,628-20,Expense,XRIN,NULL
4671,NULL,628-20,Expense,YEND,NULL
4671,NULL,704-20,Revenue,ICR,NULL
4671,NULL,704-20,Revenue,INV,NULL
4671,NULL,704-20,Revenue,XICR,NULL
4671,NULL,704-20,Revenue,XINV,NULL
4675,NULL,612-1,Expense,CADJ,NULL
4675,NULL,612-1,Expense,CLH,NULL
4675,NULL,612-1,Expense,IV,NULL
4675,NULL,612-1,Expense,JOE,NULL
4675,NULL,612-1,Expense,JOV,NULL
4675,NULL,612-1,Expense,OUPA,NULL
4675,NULL,612-1,Expense,RCR,NULL
4675,NULL,612-1,Expense,RDCS,NULL
4675,NULL,612-1,Expense,RIN,NULL
4675,NULL,612-1,Expense,RRD,NULL
4675,NULL,612-1,Expense,XOIP,NULL
4675,NULL,612-1,Expense,XOIR,NULL
4675,NULL,612-1,Expense,XRCR,NULL
4675,NULL,612-1,Expense,XRIN,NULL
4675,NULL,612-1,Expense,YEND,NULL
4677,NULL,6588-01,Expense,CADJ,NULL
4677,NULL,6588-01,Expense,CLH,NULL
4677,NULL,6588-01,Expense,IV,NULL
4677,NULL,6588-01,Expense,JOE,NULL
4677,NULL,6588-01,Expense,JOV,NULL
4677,NULL,6588-01,Expense,OUPA,NULL
4677,NULL,6588-01,Expense,RCR,NULL
4677,NULL,6588-01,Expense,RDCS,NULL
4677,NULL,6588-01,Expense,RIN,NULL
4677,NULL,6588-01,Expense,RRD,NULL
4677,NULL,6588-01,Expense,XOIP,NULL
4677,NULL,6588-01,Expense,XOIR,NULL
4677,NULL,6588-01,Expense,XRCR,NULL
4677,NULL,6588-01,Expense,XRIN,NULL
4677,NULL,6588-01,Expense,YEND,NULL
4678,NULL,617,Expense,CADJ,NULL
4678,NULL,617,Expense,CLH,NULL
4678,NULL,617,Expense,IV,NULL
4678,NULL,617,Expense,JOV,NULL
4678,NULL,617,Expense,OUPA,NULL
4678,NULL,617,Expense,RCR,NULL
4678,NULL,617,Expense,RDCS,NULL
4678,NULL,617,Expense,RIN,NULL
4678,NULL,617,Expense,XOIP,NULL
4678,NULL,617,Expense,XOIR,NULL
4678,NULL,617,Expense,XRCR,NULL
4678,NULL,617,Expense,XRIN,NULL
4678,NULL,704-20,Revenue,ICR,NULL
4678,NULL,704-20,Revenue,INV,NULL
4678,NULL,704-20,Revenue,XICR,NULL
4678,NULL,704-20,Revenue,XINV,NULL
4690,NULL,765,Revenue,B2BT,NULL
4690,NULL,765,Revenue,CADJ,NULL
4690,NULL,765,Revenue,CLH,NULL
4690,NULL,765,Revenue,DEP,NULL
4690,NULL,765,Revenue,IV,NULL
4690,NULL,765,Revenue,JOE,NULL
4690,NULL,765,Revenue,JOV,NULL
4690,NULL,765,Revenue,OUPA,NULL
4690,NULL,765,Revenue,PMT,NULL
4690,NULL,765,Revenue,RCR,NULL
4690,NULL,765,Revenue,RDCS,NULL
4690,NULL,765,Revenue,RIN,NULL
4690,NULL,765,Revenue,RRD,NULL
4690,NULL,765,Revenue,XOIP,NULL
4690,NULL,765,Revenue,XOIR,NULL
4690,NULL,765,Revenue,XPMT,NULL
4690,NULL,765,Revenue,XRCR,NULL
4690,NULL,765,Revenue,XRIN,NULL
4690,NULL,765,Revenue,YEND,NULL
4691,NULL,665,Expense,B2BT,NULL
4691,NULL,665,Expense,CADJ,NULL
4691,NULL,665,Expense,CLH,NULL
4691,NULL,665,Expense,DEP,NULL
4691,NULL,665,Expense,IV,NULL
4691,NULL,665,Expense,JOE,NULL
4691,NULL,665,Expense,JOV,NULL
4691,NULL,665,Expense,OUPA,NULL
4691,NULL,665,Expense,PMT,NULL
4691,NULL,665,Expense,RCR,NULL
4691,NULL,665,Expense,RDCS,NULL
4691,NULL,665,Expense,RIN,NULL
4691,NULL,665,Expense,RRD,NULL
4691,NULL,665,Expense,XOIP,NULL
4691,NULL,665,Expense,XOIR,NULL
4691,NULL,665,Expense,XPMT,NULL
4691,NULL,665,Expense,XRCR,NULL
4691,NULL,665,Expense,XRIN,NULL
4691,NULL,665,Expense,YEND,NULL
4691,NULL,921-02,Expense,ES,NULL
4692,NULL,765-01,Revenue,B2BT,NULL
4692,NULL,765-01,Revenue,CADJ,NULL
4692,NULL,765-01,Revenue,CLH,NULL
4692,NULL,765-01,Revenue,DEP,NULL
4692,NULL,765-01,Revenue,IV,NULL
4692,NULL,765-01,Revenue,JOV,NULL
4692,NULL,765-01,Revenue,OUPA,NULL
4692,NULL,765-01,Revenue,PMT,NULL
4692,NULL,765-01,Revenue,RDCS,NULL
4692,NULL,765-01,Revenue,XOIP,NULL
4692,NULL,765-01,Revenue,XOIR,NULL
4692,NULL,765-01,Revenue,XPMT,NULL
4693,NULL,765-01,Revenue,B2BT,NULL
